smiles,MinAbsEStateIndex,FpDensityMorgan1,FpDensityMorgan3,BalabanJ,Chi4n,HallKierAlpha,PEOE_VSA1,PEOE_VSA2,PEOE_VSA8,SMR_VSA10,SMR_VSA5,SMR_VSA6,SlogP_VSA1,SlogP_VSA3,SlogP_VSA5,EState_VSA1,EState_VSA9,VSA_EState1,FractionCSP3,HeavyAtomCount,NumAromaticCarbocycles,NumRotatableBonds,NumSaturatedRings,MolLogP,fr_Al_OH,fr_Al_OH_noTert,fr_C_S,fr_bicyclic,fr_oxazole,value
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,0.2347978080120936,1.4615384615384617,2.4615384615384617,3.113230106486668,0.6546143063470421,-0.4900000000000002,0.0,0.0,0.0,28.922142216497672,12.347973912953767,0.0,0.0,5.922529168094576,9.7542943874026,17.225121106655067,12.217873443046695,50.000555555555565,0.2857142857142857,13,0,3,0,3.2068000000000003,0,0,1,0,0,4.1828
*Oc1ccc(C(F)(F)C(*)(F)F)s1,0.3230787037037042,1.4166666666666667,2.5,3.0356750837863054,0.5820256001931788,-0.7800000000000002,0.0,0.0,0.0,11.336785877934735,12.347973912953767,0.0,5.106527394840706,5.922529168094576,4.877147193701299,17.225121106655067,5.106527394840706,49.35380102040816,0.3333333333333333,12,0,3,0,2.8251,0,0,0,0,0,1.9642
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)s1,0.1307188484515323,1.0,2.117647058823529,2.337247322594433,1.349308243777506,-1.36,0.0,0.0,0.0,16.716848648400653,12.347973912953767,0.0,5.380062770465915,5.922529168094576,5.563451491696996,17.911425404650764,0.0,51.38992814100949,0.1666666666666666,17,1,3,0,3.8236000000000017,0,0,0,0,0,2.4773
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,0.1431383294568717,0.7777777777777778,1.6666666666666667,2.334538145790933,1.560453017262796,-1.84,0.0,0.0,0.0,6.06636706846161,12.347973912953767,0.0,6.06636706846161,5.922529168094576,5.563451491696996,17.911425404650764,0.0,51.55579843910832,0.1428571428571428,18,2,3,0,3.762100000000002,0,0,0,0,0,2.3351
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,0.1611533525447215,1.2142857142857142,2.071428571428572,3.114951712976516,0.8566996853727026,-0.9700000000000002,0.0,0.0,0.0,17.585356338562935,12.347973912953767,0.0,0.0,5.922529168094576,11.126902983393991,17.911425404650764,12.217873443046695,50.25092084750567,0.2222222222222222,14,1,3,0,3.1453000000000007,0,0,1,0,0,3.9184
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,0.3231903895817585,1.1538461538461535,2.076923076923077,3.057356065608256,0.7733663520393692,-1.2600000000000002,0.0,0.0,0.0,0.0,12.347973912953767,0.0,5.106527394840706,5.922529168094576,5.563451491696996,17.911425404650764,5.106527394840706,49.718625637755096,0.25,13,1,3,0,2.763600000000001,0,0,0,0,0,1.7411
*c1ccc(CC(F)(F)C(*)(F)F)s1,0.0110478080120937,1.4166666666666667,2.5,2.780637757434068,0.651342529199204,-0.5800000000000003,0.0,0.0,0.0,16.716848648400653,18.76879553587978,0.0,5.380062770465915,6.4208216229260096,4.877147193701299,18.76879553587978,0.0,49.40340608465608,0.4285714285714285,12,0,3,0,2.2426000000000004,0,0,0,0,0,1.8781
*c1ccc(CC(F)(F)C(*)(F)F)cc1,0.0449577585663896,1.1538461538461535,2.1538461538461537,2.820297712391952,0.8624441942926662,-1.0600000000000005,0.0,0.0,0.0,6.06636706846161,18.76879553587978,0.0,6.06636706846161,6.4208216229260096,5.563451491696996,18.76879553587978,0.0,49.72639136904762,0.3333333333333333,13,1,3,0,2.1811,0,0,0,0,0,1.7485
*C(=O)CC(F)(F)C(*)(F)F,0.6576620370370365,1.5555555555555556,2.111111111111111,4.340652398986658,0.1574541748614558,-0.6100000000000001,0.0,0.0,0.0,6.286160523129555,18.76879553587978,0.0,0.0,4.794537184071822,6.4208216229260096,25.05495605900933,0.0,46.21145833333334,0.75,9,0,3,0,1.2298000000000002,0,0,0,0,0,2.8445
*C(=S)CC(F)(F)C(*)(F)F,0.1756712962962965,1.5555555555555556,2.111111111111111,4.340652398986658,0.1574541748614558,-0.19,0.0,0.0,0.0,17.585356338562935,18.76879553587978,0.0,0.0,0.0,6.4208216229260096,18.76879553587978,0.0,47.126273148148144,0.75,9,0,3,0,2.0306,0,0,1,0,0,3.5657
*NCC(F)(F)C(*)(F)F,0.4050694444444445,1.5,2.125,4.101783752547981,0.066815310478106,-0.32,0.0,0.0,0.0,0.0,12.347973912953767,6.544756405912575,5.733667477162185,0.0,0.0,18.89273031886634,0.0,46.49673611111111,1.0,8,0,3,0,0.8177,0,0,0,0,0,0.6587
*OCC(F)(F)C(*)(F)F,0.6550694444444445,1.5,2.125,4.101783752547981,0.0545544725589981,-0.32,0.0,0.0,0.0,0.0,12.347973912953767,6.606881964512918,0.0,5.106527394840706,0.0,18.954855877466684,0.0,46.00173611111112,1.0,8,0,3,0,1.2447,0,0,0,0,0,0.6148
*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,0.1843811413454268,1.4615384615384617,2.4615384615384617,3.047268178388045,0.6038207292465697,-0.9100000000000004,0.0,0.0,0.0,22.50009359476559,12.347973912953767,0.0,5.380062770465915,0.0,9.671684377773122,18.131218859318707,0.0,49.12678571428572,0.2857142857142857,13,0,3,0,1.8828,0,0,0,0,0,3.7613
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,0.0821208506550768,1.2142857142857142,2.142857142857143,3.0749530391200137,0.8053683746350062,-1.39,0.0,0.0,0.0,11.84961201482655,12.347973912953767,0.0,6.06636706846161,0.0,10.357988675768818,18.131218859318707,0.0,49.49602572278911,0.2222222222222222,14,1,3,0,1.8213,0,0,0,0,0,3.4595
*C(=S)C(=O)C(F)(F)C(*)(F)F,0.4585879629629625,1.5,2.0,4.866911094741326,0.1499127522611908,-0.52,0.0,0.0,0.0,23.368601284927877,12.347973912953767,0.0,0.0,4.794537184071822,0.0,23.498701754834947,0.0,46.6294675925926,0.5,10,0,3,0,1.2096,0,0,1,0,0,5.1438
*OC(=S)C(F)(F)C(*)(F)F,0.8402546296296296,1.5555555555555556,2.111111111111111,4.590778800906395,0.0771516749810459,-0.39,0.0,0.0,0.0,17.26850110338523,12.347973912953767,0.0,0.0,5.106527394840706,0.0,17.398601573292304,0.0,46.52993055555556,0.6666666666666666,9,0,2,0,1.5720999999999998,0,0,1,0,0,3.6605
*c1ccc(NC(F)(F)C(*)(F)F)s1,0.0510478080120935,1.4166666666666667,2.5,2.780637757434068,0.5103908675507248,-0.7800000000000002,0.0,0.0,0.0,21.71793062508852,12.471908695940332,5.316788604006331,10.696851374472246,0.0,0.0,12.471908695940332,0.0,48.95368386243386,0.3333333333333333,12,0,3,0,2.0695,0,0,0,0,0,1.8646
*c1ccc(NC(F)(F)C(*)(F)F)cc1,0.0171799807886117,1.1538461538461535,2.1538461538461537,2.820297712391952,0.6987511554005061,-1.2600000000000002,0.0,0.0,0.0,11.753753343145172,12.471908695940332,5.316788604006331,11.38315567246794,0.0,0.0,12.471908695940332,0.0,49.28889136904762,0.25,13,1,3,0,2.008,0,0,0,0,0,1.524
*C(=O)NC(F)(F)C(*)(F)F,0.907662037037037,1.5555555555555556,2.111111111111111,4.340652398986658,0.1113369147706678,-0.8100000000000003,0.0,0.0,0.0,6.410095306116121,12.471908695940332,0.0,5.316788604006331,0.0,0.0,18.88200400205645,0.0,45.690625,0.6666666666666666,9,0,2,0,0.9802,0,0,0,0,0,2.4953
*C(=S)NC(F)(F)C(*)(F)F,0.0743287037037034,1.5555555555555556,2.111111111111111,4.340652398986658,0.1113369147706678,-0.39,0.0,0.0,0.0,17.7092911215495,12.471908695940332,0.0,5.316788604006331,0.0,0.0,12.471908695940332,0.0,46.605439814814815,0.6666666666666666,9,0,2,0,1.1451000000000002,0,0,1,0,0,3.1022
*NOC(F)(F)C(*)(F)F,0.6272916666666666,1.5,2.125,4.101783752547981,0.0385758374905229,-0.36,0.0,0.0,0.0,0.0,12.534034254540677,0.0,5.896975471277056,4.8375885837366335,0.0,12.534034254540677,0.0,45.45506944444445,1.0,8,0,3,0,0.7068,0,0,0,0,0,0.9509
*c1ccc(C(F)(F)CC(*)(F)F)s1,0.1111668556311413,1.4166666666666667,2.5,2.851596052992172,0.6927587698903358,-0.5800000000000003,0.0,0.0,0.0,16.716848648400653,18.76879553587978,0.0,5.380062770465915,5.922529168094576,11.297968816627307,18.76879553587978,0.0,50.17847552910054,0.4285714285714285,12,0,3,0,2.5467000000000004,0,0,0,0,0,2.025
*c1ccc(C(F)(F)CC(*)(F)F)cc1,0.0201641235197782,1.1538461538461535,2.1538461538461537,2.9042644126592805,0.9006264595911134,-1.0600000000000005,0.0,0.0,0.0,6.06636706846161,18.76879553587978,0.0,6.06636706846161,5.922529168094576,11.984273114623004,18.76879553587978,0.0,50.57794796390779,0.3333333333333333,13,1,3,0,2.4852000000000007,0,0,0,0,0,1.9565
*C(=O)C(F)(F)CC(*)(F)F,1.1662500000000002,1.5555555555555556,2.111111111111111,4.2487708148297765,0.2039149567576788,-0.6100000000000001,0.0,0.0,0.0,6.286160523129555,18.76879553587978,0.0,0.0,4.794537184071822,6.4208216229260096,25.05495605900933,0.0,46.19164351851852,0.75,9,0,3,0,1.2298000000000002,0,0,0,0,0,3.352
*C(=S)C(F)(F)CC(*)(F)F,0.4053472222222221,1.5555555555555556,2.111111111111111,4.2487708148297765,0.2039149567576788,-0.19,0.0,0.0,0.0,17.585356338562935,18.76879553587978,0.0,0.0,0.0,6.4208216229260096,24.13627843139602,0.0,47.256458333333335,0.75,9,0,3,0,2.0306,0,0,1,0,0,4.3183
*NC(F)(F)CC(*)(F)F,0.7079166666666665,1.5,2.125,3.887594744367081,0.1678305649333271,-0.32,0.0,0.0,0.0,0.0,18.89273031886634,0.0,5.733667477162185,0.0,6.4208216229260096,18.89273031886634,0.0,46.350902777777776,1.0,8,0,3,0,1.1653,0,0,0,0,0,1.3115
*OC(F)(F)CC(*)(F)F,0.9579166666666664,1.5,2.125,3.887594744367081,0.1555697270142191,-0.32,0.0,0.0,0.0,0.0,18.954855877466684,0.0,0.0,5.106527394840706,6.4208216229260096,18.954855877466684,0.0,45.75868055555556,1.0,8,0,3,0,1.5923,0,0,0,0,0,0.7292
*C(=O)C(F)(F)C(=O)C(*)(F)F,1.416666666666667,1.3,1.8,4.826777907334156,0.1650229820420496,-0.9400000000000002,0.0,0.0,0.0,12.069405469494496,12.347973912953767,0.0,0.0,9.589074368143644,0.0,24.417379382448264,0.0,45.723634259259256,0.5,10,0,3,0,0.4088,0,0,0,0,0,4.1382
*OC(F)(F)C(=O)C(*)(F)F,1.2083333333333337,1.5555555555555556,2.111111111111111,4.4975656797147,0.1100044089190943,-0.6500000000000001,0.0,0.0,0.0,5.783244946364939,12.534034254540677,0.0,0.0,9.901064578912528,0.0,18.317279200905617,0.0,45.290671296296296,0.6666666666666666,9,0,3,0,0.7713,0,0,0,0,0,3.6501
*OC(F)(F)C(=S)C(*)(F)F,1.0750000000000002,1.5555555555555556,2.111111111111111,4.4975656797147,0.1100044089190943,-0.23,0.0,0.0,0.0,17.08244076179832,12.534034254540677,0.0,0.0,5.106527394840706,0.0,17.3986015732923,0.0,46.46567129629629,0.6666666666666666,9,0,3,0,1.5720999999999998,0,0,1,0,0,4.3264
*c1ccc(C(F)(F)NC(*)(F)F)s1,0.138944633408919,1.4166666666666667,2.5,2.851596052992172,0.5902590452551695,-0.6200000000000003,0.0,0.0,0.0,16.716848648400653,12.595843478926898,0.0,10.696851374472246,6.046463951081142,4.877147193701299,12.595843478926898,0.0,49.5951421957672,0.3333333333333333,12,0,3,0,1.6612,0,0,0,0,0,2.4083
*c1ccc(C(F)(F)NC(*)(F)F)cc1,0.0405722867850844,1.1538461538461535,2.1538461538461537,2.9042644126592805,0.7870589393808239,-1.1000000000000003,0.0,0.0,0.0,6.06636706846161,12.595843478926898,0.0,11.38315567246794,6.046463951081142,5.563451491696996,18.159294970623897,0.0,50.00198424508693,0.25,13,1,3,0,1.5997,0,0,0,0,0,2.1641
*C(=O)C(F)(F)NC(*)(F)F,0.7523148148148144,1.5555555555555556,2.111111111111111,4.2487708148297765,0.1441896487087162,-0.6500000000000001,0.0,0.0,0.0,6.286160523129555,12.595843478926898,0.0,5.316788604006331,4.794537184071822,0.0,18.88200400205645,0.0,45.57358796296296,0.6666666666666666,9,0,3,0,0.3443000000000001,0,0,0,0,0,3.7985
*C(=S)C(F)(F)NC(*)(F)F,0.5164583333333332,1.5555555555555556,2.111111111111111,4.2487708148297765,0.1441896487087162,-0.23,0.0,0.0,0.0,17.585356338562935,12.595843478926898,0.0,5.316788604006331,0.0,0.0,17.963326374443138,0.0,46.638402777777785,0.6666666666666666,9,0,3,0,1.1451,0,0,1,0,0,4.6097
*NC(F)(F)NC(*)(F)F,0.7704166666666665,1.375,2.0,3.887594744367081,0.1186741305547248,-0.36,0.0,0.0,0.0,0.0,12.719778261913463,0.0,11.050456081168516,0.0,0.0,12.719778261913463,0.0,45.73284722222223,1.0,8,0,3,0,0.2797999999999999,0,0,0,0,0,1.6576
*OC(F)(F)NC(*)(F)F,0.8298611111111107,1.5,2.125,3.887594744367081,0.1100044089190943,-0.36,0.0,0.0,0.0,0.0,12.78190382051381,0.0,5.316788604006331,5.106527394840706,0.0,12.78190382051381,0.0,45.14062500000001,1.0,8,0,3,0,0.7068,0,0,0,0,0,0.9184
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,0.3065309687486122,0.5,1.7272727272727273,1.60990444075386,2.405409050611112,-2.159999999999999,0.0,0.0,0.0,34.120001594797,0.0,0.0,11.446429838927523,0.0,0.0,0.0,0.0,0.6301390733602965,0.0,22,2,3,0,5.159800000000003,0,0,0,0,0,2.6224
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,0.1418684108880024,0.8421052631578947,2.0,1.8916337807295731,1.9541715128659236,-1.7699999999999994,0.0,0.0,0.0,34.98850928495928,0.0,0.0,6.06636706846161,0.0,4.877147193701299,0.0,12.217873443046695,0.4515550863637498,0.0,19,2,3,0,4.481500000000002,0,0,1,0,0,3.3959
*c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)cc1,0.2902844941287401,0.8888888888888888,2.333333333333333,1.897020152855574,1.6465337896064798,-1.2899999999999996,0.0,0.0,0.0,51.20244235659532,0.0,0.0,11.446429838927523,0.0,10.440598685398296,0.0,12.217873443046695,0.611413773766317,0.0,18,1,3,0,3.592100000000002,0,0,1,0,0,3.54
*Cc1ccc(CO*)s1,0.147944066515495,1.75,3.25,2.5918163053361463,0.4998942591809255,-0.3400000000000001,0.0,0.0,0.0,11.336785877934735,13.530619164203545,0.0,0.0,18.637146559044247,9.7542943874026,0.0,5.106527394840706,0.7027106953892669,0.3333333333333333,8,0,3,0,1.7783,0,0,0,0,0,1.4146
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,0.2244251018308556,1.2142857142857142,2.4285714285714284,2.304522786101898,0.9994627818783566,-0.8399999999999999,0.0,0.0,0.0,51.42223581126327,0.0,0.0,5.380062770465915,0.0,19.42597876517572,0.0,12.217873443046695,0.0500915165448897,0.0,14,0,3,0,2.4400000000000004,0,0,1,0,0,4.1286
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,0.2271455890156284,0.8888888888888888,2.2222222222222223,1.9137139086630377,1.701655718721019,-1.7099999999999995,0.0,0.0,0.0,34.339795049464946,0.0,0.0,5.380062770465915,0.0,10.357988675768818,0.0,0.0,0.0859609211384175,0.0,18,1,3,0,4.007700000000002,0,0,0,0,0,2.775
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,0.1266442217127642,1.2,2.466666666666667,2.327407285257368,1.250418180975831,-1.3199999999999998,0.0,0.0,0.0,35.20830273962723,0.0,0.0,0.0,0.0,15.235135869470117,0.0,12.217873443046695,-0.095814345570388,0.0,15,1,3,0,3.329400000000001,0,0,1,0,0,3.8058
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,0.2352424490877704,0.8421052631578947,1.947368421052632,1.8808761791656072,1.9540472363678152,-2.1899999999999995,0.0,0.0,0.0,23.00300917153021,0.0,0.0,5.380062770465915,0.0,10.357988675768818,0.0,0.0,0.0728192724578283,0.0,19,2,3,0,3.946200000000003,0,0,0,0,0,3.0595
*C(=O)c1ccc(C(=S)c2ccc(*)s2)cc1,0.2359151129587637,1.2,2.4,2.286723613086444,1.1951719753631826,-1.3199999999999998,0.0,0.0,0.0,40.08544993332853,0.0,0.0,5.380062770465915,0.0,20.798587361167115,0.0,12.217873443046695,0.0337383680132596,0.0,15,1,3,0,2.3785000000000007,0,0,1,0,0,3.9759
*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,0.2468157013340999,0.9375,1.875,2.284394871094497,1.3945798802472376,-1.7999999999999994,0.0,0.0,0.0,29.43496835338949,0.0,0.0,6.06636706846161,0.0,21.48489165916281,0.0,12.217873443046695,0.0162986804761693,0.0,16,2,3,0,2.317,0,0,1,0,0,2.9183
*Nc1ccc(C(=O)O*)s1,0.1421296296296292,2.0,3.4444444444444446,2.799121632357869,0.4475859193567907,-1.03,0.0,0.0,0.0,22.30717314257445,0.0,5.733667477162185,5.733667477162185,5.106527394840706,9.671684377773122,0.0,5.106527394840706,-0.0882945956160242,0.0,9,0,2,0,1.2453999999999998,0,0,0,0,0,2.6486
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,0.082546323406091,0.95,2.15,2.249365057722588,1.6237501800432186,-1.4,0.0,0.0,0.0,46.03539320491004,32.60702369139466,17.178333613925236,21.68403328918118,0.0,25.68328649170404,0.0,24.43574688609339,0.6949906021025146,0.4285714285714285,20,1,8,0,3.2517000000000005,0,0,2,0,0,1.6869
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,0.2444373751384796,0.9565217391304348,2.347826086956522,1.7676830338094789,1.8340957756392824,-1.8699999999999983,0.0,0.0,0.0,68.41115540775803,0.0,0.0,16.43051885163443,0.0,19.42597876517572,6.031114512338072,12.217873443046695,-0.0376904807538753,0.0,23,0,4,0,3.3827000000000016,0,0,1,0,0,2.9241
*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,0.195476906671511,0.7857142857142857,2.107142857142857,1.4313930847907088,2.480612000451472,-2.0299999999999985,0.0,0.0,0.0,90.52993070236776,0.0,5.316788604006331,16.07691414493816,4.794537184071822,14.631441581103898,0.0,24.43574688609339,0.4372318313812936,0.0,28,1,6,0,5.010300000000002,0,0,2,0,0,3.9089
*OCC(=S)c1ccc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)s1,0.0534452126550968,0.875,2.083333333333333,1.6780737472251577,2.3756376247048987,-1.7199999999999995,0.0,0.0,0.0,51.56803446999299,6.4208216229260096,6.606881964512918,6.06636706846161,11.527349017766715,15.317745879099594,0.0,29.542274280934095,0.230191342789836,0.1,24,2,7,0,4.749300000000003,0,0,2,0,0,3.7067
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,0.0182593865849844,1.0,2.333333333333333,1.6372113053590844,2.052991524395221,-2.699999999999999,0.0,0.0,0.0,56.89256274658773,0.0,10.633577208012662,22.433611753636452,0.0,15.235135869470117,0.0,12.217873443046695,0.1178624432994505,0.0,24,2,5,0,3.6480000000000015,0,0,1,0,0,2.5831
*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,0.1451225644578819,0.95,2.15,1.982649265640474,1.7751405498457633,-2.419999999999999,0.0,0.0,0.0,18.004977644365308,19.765380445542643,0.0,6.06636706846161,20.7467589448697,11.984273114623004,5.969305287951849,4.736862953800049,5.239979466703125,0.1764705882352941,20,2,5,0,2.4982000000000006,0,0,0,0,0,1.5387
*Nc1ccc(NC(=O)NONC(*)=O)s1,0.1041758110115793,1.4285714285714286,2.857142857142857,2.306305915005437,0.6351693027565619,-1.8000000000000005,0.0,0.0,0.0,33.78015964976466,0.0,11.050456081168516,22.01064927741092,4.938314213673218,0.0,6.031114512338072,0.0,-0.3457677044009113,0.0,14,0,4,0,0.8512999999999997,0,0,0,0,0,1.3385
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,0.1344251653829578,1.0476190476190477,2.1904761904761907,1.9612084667478944,1.8157892686143915,-1.9099999999999997,0.0,0.0,0.0,52.20479538987137,6.4208216229260096,11.861545009918906,11.38315567246794,4.794537184071822,17.54772460632,0.0,24.43574688609339,0.1131892124753426,0.1176470588235294,21,2,7,0,2.875300000000001,0,0,2,0,0,3.8901
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,0.0940245890022675,1.0,2.1875,2.3691887558465887,1.1058518440922296,-0.8800000000000003,0.0,0.0,0.0,28.05363452633539,12.347973912953767,0.0,5.380062770465915,5.922529168094576,4.877147193701299,17.225121106655067,0.0,51.38466084813555,0.2,16,0,3,0,3.8851,0,0,0,0,0,2.7568
*OC(=O)C(F)(F)C(*)(F)F,1.048587962962963,1.5555555555555556,2.111111111111111,4.590778800906395,0.0771516749810459,-0.8100000000000003,0.0,0.0,0.0,5.969305287951849,12.347973912953767,0.0,0.0,9.901064578912528,0.0,18.317279200905617,0.0,45.50493055555556,0.6666666666666666,9,0,2,0,0.7713000000000001,0,0,0,0,0,2.9195
